CEP,Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude
1045912,1,Sotero Cozinha Original,https://pt-br.facebook.com/soterooficial,ChIJeVO4-D5YzpQRhfI21FZJELk,"R. Barão de Tatuí, 282 - Santa Cecilia, São Paulo - SP, 01226-030",São Paulo,SP,+55 11 3667-2406,4.3,2172,-23.538354899999998,-46.6541328
1045912,8,Lanchonete & Restaurante Rios,,ChIJQckLgXxZzpQRnCEsNme-kAE,"R. Rego Freitas, 282 - República, São Paulo - SP, 01220-010",São Paulo,SP,+55 11 99271-4944,5,13,-23.5443054,-46.646756499999995
1045912,15,Centro Bar,,ChIJ6fYqJ-tZzpQRAR4rPOwuDp0,"R. Conselheiro Nébias, 34 - Campos Elíseos, São Paulo - SP, 01203-000",São Paulo,SP,+55 11 3362-1525,5,2,-23.541722,-46.640791
1045912,1,Restaurante Conselheiro,,ChIJsckQbWpYzpQRi6EuL496D8A,"R. Conselheiro Nébias, 1241 - Campos Elíseos, São Paulo - SP, 01203-001",São Paulo,SP,+55 11 2679-4640,4.2,22,-23.532982399999998,-46.647844
1045912,3,Restaurante Anadia,,ChIJc1-pGvhYzpQRbIhaEFgfVPI,"R. Paula Sousa - Luz, São Paulo - SP, 01027-001",São Paulo,SP,+55 11 3227-8850,4.2,55,-23.5379702,-46.631242799999995
1045912,4,Dona Elisa Restaurante,http://www.restaurantedonaelisa.com.br/,ChIJWbWv-D5YzpQRv9msjMSg088,"R. Barão de Tatuí, 266 - Santa Cecilia, São Paulo - SP, 01226-030",São Paulo,SP,+55 11 2337-2925,4.3,79,-23.5382803,-46.6539916
1045912,7,Arrumadinho,https://instagram.com/arrumadinho.piaui,ChIJwwJgG6dZzpQR9xIgdvw2HrE,"R. Frei Caneca, 1024 - Consolação, São Paulo - SP, 01307-002",São Paulo,SP,+55 11 95901-6258,5,2,-23.5558656,-46.656489099999995
1045912,11,Ristorantino Caffè,https://gruppotrevisani.com.br/,ChIJUU90V2FZzpQRIAGJVtYKaD0,"Shopping Pátio Higienópolis - Piso Pacaembu, Av. Higienópolis, 618 - Higienópolis, São Paulo - SP, 01238-000",São Paulo,SP,+55 11 91592-0676,4.3,18,-23.542397599999997,-46.6573713
1045912,12,Restaurante Metropolitanus,,ChIJderGR6pZzpQRNb3cV939bOM,"R. Filipe de Oliveira, 32 - Sé, São Paulo - SP, 01001-010",São Paulo,SP,+55 11 3115-5142,4.1,31,-23.551389099999998,-46.6337543
1045912,17,Restaurante Recanto do Sabor,,ChIJObKidplZzpQRko75Si8NNGs,"Rua Dom Francisco de Sousa, 101 - Centro Histórico de São Paulo, São Paulo - SP, 01031-010",São Paulo,SP,+55 11 98393-8388,,,-23.540493599999998,-46.634515099999994
1045912,20,CANTINA METRÓPOLE,,ChIJgVlKEk5YzpQRTs0TphJgU-g,"R. Basílio da Gama, 115 - República, São Paulo - SP, 01046-020",São Paulo,SP,,,,-23.5454649,-46.6425585
1045912,15,"AL MIMAS RESTAURANTE, BAR E CAFE",,ChIJ-eSC2MdXzpQRHgfIZk19M34,"R. Fradique Coutinho, 817 - Vila Madalena, São Paulo - SP, 05416-011",São Paulo,SP,+55 11 3819-0332,5,699,-23.5601415,-46.6888955
1045912,17,"Coco Bambu Osasco: Restaurante, Peixe, Camarão, Carnes, Lagosta, Salada, SP",https://cocobambu.com/unidade/osasco/,ChIJqXw5Nfr_zpQRhLF4T2JH01E,"Av: Dos Autonomistas, 1828 - Vila Yara, Osasco - SP, 06020-010",São Paulo,SP,+55 11 4880-1213,4.9,25669,-23.5357347,-46.7712766
1045912,2,"Camarada Camarão Shopping Cidade São Paulo: Camarões, Peixes, Happy Hour, Restaurante, São Paulo SP",https://www.ocamarada.com.br/,ChIJlYzOp9lZzpQRsgQfSrC7_60,"Av. Paulista, 1230 - Bela Vista, São Paulo - SP, 01310-100",São Paulo,SP,+55 11 93409-7784,4.5,957,-23.563522,-46.652687199999995
1045912,19,"Coco Bambu Conceito Pátio Paulista: Restaurante, Peixe, Camarão, Carnes, SP",https://cocobambu.com/unidades/conceito-patio-paulista/,ChIJyeXlAAtZzpQRIhbWntaBqEs,"R. Treze de Maio, 1933 - Bela Vista, São Paulo - SP, 01327-001",São Paulo,SP,+55 11 3266-7121,4.8,6122,-23.5706329,-46.6435203
1045912,15,"AL MIMAS RESTAURANTE, BAR E CAFE",,ChIJ-eSC2MdXzpQRHgfIZk19M34,"R. Fradique Coutinho, 817 - Vila Madalena, São Paulo - SP, 05416-011",São Paulo,SP,+55 11 3819-0332,5,699,-23.5601415,-46.6888955
1045912,17,"Coco Bambu Osasco: Restaurante, Peixe, Camarão, Carnes, Lagosta, Salada, SP",https://cocobambu.com/unidade/osasco/,ChIJqXw5Nfr_zpQRhLF4T2JH01E,"Av: Dos Autonomistas, 1828 - Vila Yara, Osasco - SP, 06020-010",São Paulo,SP,+55 11 4880-1213,4.9,25669,-23.5357347,-46.7712766
1045912,15,"AL MIMAS RESTAURANTE, BAR E CAFE",,ChIJ-eSC2MdXzpQRHgfIZk19M34,"R. Fradique Coutinho, 817 - Vila Madalena, São Paulo - SP, 05416-011",São Paulo,SP,+55 11 3819-0332,5,699,-23.5601415,-46.6888955
1045912,17,"Coco Bambu Osasco: Restaurante, Peixe, Camarão, Carnes, Lagosta, Salada, SP",https://cocobambu.com/unidade/osasco/,ChIJqXw5Nfr_zpQRhLF4T2JH01E,"Av: Dos Autonomistas, 1828 - Vila Yara, Osasco - SP, 06020-010",São Paulo,SP,+55 11 4880-1213,4.9,25669,-23.5357347,-46.7712766
1046001,5,Almanara Basílio da Gama,http://www.almanara.com.br/,ChIJoV3-Pk5YzpQRVUmLwCQkCRU,"R. Basílio da Gama, 70 - Centro Histórico de São Paulo, São Paulo - SP, 01046-020",São Paulo,SP,+55 11 3257-7580,4.5,2748,-23.5451414,-46.642830499999995
1046001,6,Esther Rooftop,https://www.estherrooftop.com.br/,ChIJ16UsOE5YzpQRO0LivicU0GY,"01045-000, R. Basílio da Gama, 29 - República, São Paulo - SP, 01046-020",São Paulo,SP,+55 11 3256-1009,4.5,3145,-23.544716299999997,-46.642779399999995
1046001,11,República Mineira,,ChIJl_ZWWiRZzpQRMR7Rf7yHfuk,"Av. São Luís, 187 - loja 44 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3256-2265,4.5,491,-23.5462948,-46.6425512
1046001,14,Restaurante 365,https://restaurants.accor.com/pt-br/restaurant-6224_R001-restaurante-365-sao-paulo.shtml,ChIJhcDXo01YzpQRaozoyZjqKdE,"R. Martins Fontes, 71 - Centro Histórico de São Paulo, São Paulo - SP, 01050-000",São Paulo,SP,+55 11 2802-7000,3.8,48,-23.5485001,-46.6430085
1046001,15,Copanzinho Bar,,ChIJAfYg1k1YzpQRq853imzh6s4,"Av. Ipiranga, 318 - bloco c loja 1 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 3129-7695,4.2,1049,-23.5456467,-46.6438997
1046001,17,Feijão do Norte,https://www.facebook.com/feijaodonorte/,ChIJnxpPa1JYzpQR1b_d1mhDV5I,"R, Av. São Luís, 187 - 2 and - República, São Paulo - SP, 01043-000",São Paulo,SP,+55 11 3129-9000,4.5,522,-23.546282299999998,-46.6425869
1046001,1,Cuia Restaurante,http://www.belcoelho.com.br/cardapio,ChIJf0pCvDBZzpQRIwrsGaEe5gM,"Av. Ipiranga, 200 - loja 48 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 95981-8555,4.5,656,-23.5462205,-46.6439429
1046001,8,Annas Restaurante & Bar,,ChIJpe4JGXZZzpQRBEdc_R7nv24,"Avenida São Luis 187 1º andar - Lojas 01 e 02 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3259-5696,4.3,54,-23.546459799999997,-46.6423273
1046001,9,Orfeu,https://orfeu.namesa.online/,ChIJnXJdYk5YzpQR1kT-ck8h9z4,"Av. Ipiranga, 318 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 94745-8063,4.3,1546,-23.5456467,-46.6438997
1046001,12,Bar e Restaurante Alterosas,,ChIJfSwleUxYzpQRGJRtSvba8Ls,"R. Bento Freitas, 344 - Vila Buarque, São Paulo - SP, 01220-000",São Paulo,SP,+55 11 3159-3304,5,1,-23.5436425,-46.645651799999996
1046001,15,California Burger,http://www.californiaburger.com.br/,ChIJn5g8P05YzpQRkkk6Zn_tL-w,"R. Gabus Mendes, 37 - República, São Paulo - SP, 01043-010",São Paulo,SP,+55 11 3259-2677,4.5,1932,-23.5449166,-46.642665199999996
1046001,8,Mais Manero Restaurante,,ChIJV5Ko4U1YzpQRATcndYhVwiA,"Av. São Luís, 187 - Loja 18/19/20 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3255-3066,4.4,93,-23.546371999999998,-46.6425936
1046001,18,Restaurante Tomate Azul,,ChIJM90ASExYzpQRS6stt33ElZ4,"R. da Consolação, 331 - loja 14 - Consolação, São Paulo - SP, 01301-000",São Paulo,SP,+55 11 3256-9078,4.3,123,-23.5481281,-46.6445806
1045912,9,"Coco Bambu Conceito Pátio Paulista: Restaurante, Peixe, Camarão, Carnes, SP",https://cocobambu.com/unidades/conceito-patio-paulista/,ChIJyeXlAAtZzpQRIhbWntaBqEs,"R. Treze de Maio, 1933 - Bela Vista, São Paulo - SP, 01327-001",São Paulo,SP,+55 11 3266-7121,4.8,6122,-23.5706329,-46.6435203
1045912,13,Theodora Restaurante,http://business.google.com/website/theodora-restaurante,ChIJqZMJbORYzpQRmqaXojLLAuM,"Shopping Mega Pólo Moda, R. Barão de Ladário, 566 - 3°andar - Brás, São Paulo - SP, 03010-030",São Paulo,SP,+55 11 2886-6725,4.4,277,-23.5368413,-46.618559999999995
1045912,20,Catarina Restaurante,,ChIJT43pUOBYzpQR6GvvZyQtcbg,"R. Xavantes, 129 - Brás, São Paulo - SP, 03027-000",São Paulo,SP,,4,61,-23.5397939,-46.616495699999994
1045912,15,"AL MIMAS RESTAURANTE, BAR E CAFE",,ChIJ-eSC2MdXzpQRHgfIZk19M34,"R. Fradique Coutinho, 817 - Vila Madalena, São Paulo - SP, 05416-011",São Paulo,SP,+55 11 3819-0332,5,699,-23.5601415,-46.6888955
1045912,18,"Coco Bambu Osasco: Restaurante, Peixe, Camarão, Carnes, Lagosta, Salada, SP",https://cocobambu.com/unidade/osasco/,ChIJqXw5Nfr_zpQRhLF4T2JH01E,"Av: Dos Autonomistas, 1828 - Vila Yara, Osasco - SP, 06020-010",São Paulo,SP,+55 11 4880-1213,4.9,25669,-23.5357347,-46.7712766
1045912,19,Restaurante,,ChIJtQkp24dZzpQRZIlDyvCgn2Y,"Av. Vautier - Canindé, São Paulo - SP, 03032-000",São Paulo,SP,,,,-23.5316755,-46.621468799999995
1046001,17,Bar A Preferida Da República,,ChIJdXYdWaVZzpQRIbhVBlHITYg,"Av. Vieira de Carvalho, 11 - República, São Paulo - SP, 01210-010",São Paulo,SP,+55 11 3331-6346,4.4,334,-23.5426064,-46.6432315
1046001,20,Allegro Gourmet Comidas Rápidas Ltda-,,ChIJVTBEl05YzpQRLCpmGQjrlJs,"R. Dr. Neto de Araújo, 263 - Vila Mariana, São Paulo - SP, 04111-000",São Paulo,SP,+55 11 3459-2192,5,6,-23.5449183,-46.6446524
1046001,2,copan cafe restaurante e hamburgueria,,ChIJAUOChE5YzpQRLJhydOIpZ0I,"Av. Ipiranga, 324 - bloco c loja 1 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 3129-7695,4,21,-23.546404799999998,-46.643699
1046001,16,Restaurante Metro,,ChIJK2jVo09YzpQRc3cud7X3A7U,"Praça da República, 430 - Centro Histórico de São Paulo, São Paulo - SP, 01045-000",São Paulo,SP,,4.2,34,-23.544840999999998,-46.6437015
1046001,10,Virgulino Restaurante,,ChIJp7Tpto5ZzpQRx9HabpnQuPE,"R. Martim Francisco, 111 - Santa Cecilia, São Paulo - SP, 01226-001",São Paulo,SP,+55 11 3637-3332,4.8,97,-23.5384614,-46.6514443
1046001,12,Paloma,https://instagram.com/paloma___sp,ChIJu7GGEEFZzpQRYQmV3o_wp9w,"Av. Ipiranga, 200 - Centro Histórico de São Paulo, São Paulo - SP, 01046-010",São Paulo,SP,,4.5,147,-23.546456799999998,-46.6441509
1046001,15,Churrasqueto,,ChIJwykFzFFYzpQRcvP4KT-wp2E,"R. 24 de Maio, 237 - República, São Paulo - SP, 01041-001",São Paulo,SP,+55 11 3337-8428,4.6,3311,-23.543528199999997,-46.6406466
1046001,10,Nova Arouche,,ChIJR-F7v5BZzpQRwlS1HofY9pU,"Largo do Arouche - República, São Paulo - SP, 01219-010",São Paulo,SP,+55 11 3221-3752,4.3,312,-23.5414317,-46.6458538
1046001,6,Pimenta Brasileira Bar e Restaurante,,ChIJB14rg1JZzpQRGTWSZ3KE-aU,"R. Amaral Gurgel, 126 - Vila Buarque, São Paulo - SP, 01221-000",São Paulo,SP,+55 11 95696-4568,5,9,-23.5428473,-46.647949999999994
1046001,20,BACALHAU & FRUTOS DO MAR,,ChIJKbRkR09YzpQRQ7yo0R16Jo0,"R. Bento Freitas, 202 - República, São Paulo - SP, 01220-000",São Paulo,SP,,5,1,-23.543660499999998,-46.6456428
1046001,19,"Camarada Camarão Shopping Cidade São Paulo: Camarões, Peixes, Happy Hour, Restaurante, São Paulo SP",https://www.ocamarada.com.br/,ChIJlYzOp9lZzpQRsgQfSrC7_60,"Av. Paulista, 1230 - Bela Vista, São Paulo - SP, 01310-100",São Paulo,SP,+55 11 93409-7784,4.5,957,-23.563522,-46.652687199999995
1046001,9,Restaurante Barão,,ChIJt9Imyj5YzpQRd7-cr4uf_M8,"R. Barão de Tatuí, 547 - Vila Buarque, São Paulo - SP, 01226-030",São Paulo,SP,+55 11 2307-8109,4.6,296,-23.5407704,-46.654562999999996
1046040,1,Bar da Dona Onça,http://www.bardadonaonca.com.br/,ChIJEyOtjU5YzpQRJi-Cf-QbjYU,"Edifício Copan - Av. Ipiranga, 200 - 27 e 29 - Centro Histórico de São Paulo, São Paulo - SP, 01046-925",São Paulo,SP,+55 11 3257-2016,4.4,7583,-23.5465084,-46.644531699999995
1046040,2,Varanda Copan,http://www.varandacopan.com.br/,ChIJh6nZm05YzpQRG06m0cZlWOQ,"Loja 16 a 20, R. Araújo, 200 - República, São Paulo - SP, 01040-000",São Paulo,SP,+55 11 3120-4442,4.3,2051,-23.546624599999998,-46.6448787
1046040,3,Cuia Restaurante,http://www.belcoelho.com.br/cardapio,ChIJf0pCvDBZzpQRIwrsGaEe5gM,"Av. Ipiranga, 200 - loja 48 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 95981-8555,4.5,656,-23.5462205,-46.6439429
1046040,4,Sagrado Mineiro,,ChIJQTiJ7k5YzpQR4RAhnCn7k48,"R. Maj. Sertório, 82 - República, São Paulo - SP, 01222-000",São Paulo,SP,+55 11 3159-2737,4.7,1730,-23.545417999999998,-46.644842
1046040,5,Terraço Itália,http://www.terracoitalia.com.br/,ChIJz36TCeJZzpQR4vkgCNah0Dw,"Av. Ipiranga, 344 - 41º andar - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 2189-2929,4.6,11355,-23.5455222,-46.643738899999995
1046040,6,A Casa do Porco Bar,https://acasadoporco.com.br/o-restaurante/,ChIJK76a5E5YzpQRCoY7nm1M3-k,"R. Araújo, 124 - República, São Paulo - SP, 01220-020",São Paulo,SP,+55 11 3258-2578,4.5,13973,-23.544913599999997,-46.644733599999995
1046040,7,Millenio Restaurante,,ChIJheJZI0xYzpQRDDk3kO5zB88,"R. da Consolação, 363 - Consolação, São Paulo - SP, 01301-000",São Paulo,SP,+55 11 3257-0139,4.2,700,-23.5477158,-46.644869899999996
1046040,8,Bar e Restaurante da Cidade Xangô,https://lanchonete-e-restaurante-da-cidade.negocio.site/,ChIJUU_gIE9YzpQRRAEzOQ5ZerM,"Rua Gen. Jardim - República, São Paulo - SP, 01223-010",São Paulo,SP,+55 11 3151-2070,4.3,924,-23.5445884,-46.6453327
1046040,9,Copanzinho Bar,,ChIJAfYg1k1YzpQRq853imzh6s4,"Av. Ipiranga, 318 - bloco c loja 1 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 3129-7695,4.2,1049,-23.5456467,-46.6438997
1046040,10,Restaurante Dona Inocência,https://www.facebook.com/Restaurante-Dona-Inoc%C3%AAncia-440645173333454/?view_public_for=440645173333454,ChIJ0TMLFkxYzpQRTkJSFlSJ2Jg,"R. Nestor Pestana, 48 - Consolação, São Paulo - SP, 01303-010",São Paulo,SP,+55 11 3237-5001,4.4,26,-23.548003599999998,-46.6454743
1046040,11,República Mineira,,ChIJl_ZWWiRZzpQRMR7Rf7yHfuk,"Av. São Luís, 187 - loja 44 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3256-2265,4.5,491,-23.5462948,-46.6425512
1046040,12,Hot Pork,https://www.instagram.com/hot.pork,ChIJ4dYJz05YzpQRiekbWvNbtMk,"R. Bento Freitas, 454 - República, São Paulo - SP, 01220-000",São Paulo,SP,+55 11 3129-8735,4.5,5357,-23.5459459,-46.6457056
1046040,13,Restaurante 365,https://restaurants.accor.com/pt-br/restaurant-6224_R001-restaurante-365-sao-paulo.shtml,ChIJhcDXo01YzpQRaozoyZjqKdE,"R. Martins Fontes, 71 - Centro Histórico de São Paulo, São Paulo - SP, 01050-000",São Paulo,SP,+55 11 2802-7000,3.8,48,-23.5485001,-46.6430085
1046040,14,Restaurante Elenice,,ChIJJQAyKklYzpQRXsxui8I30-c,"R. Rego Freitas, 388 - República, São Paulo - SP, 01220-010",São Paulo,SP,+55 11 3255-2803,4.3,159,-23.5453577,-46.6467332
1046040,15,Feijão do Norte,https://www.facebook.com/feijaodonorte/,ChIJnxpPa1JYzpQR1b_d1mhDV5I,"R, Av. São Luís, 187 - 2 and - República, São Paulo - SP, 01043-000",São Paulo,SP,+55 11 3129-9000,4.5,522,-23.546282299999998,-46.6425869
1046040,16,Restaurante Alcazar,,ChIJE1_BcClZzpQRitm8ei5C4AM,"R. Basílio da Gama, 101 - República, São Paulo - SP, 01046-020",São Paulo,SP,+55 11 3155-0053,4.7,25,-23.545294199999997,-46.642498499999995
1046040,17,copan cafe restaurante e hamburgueria,,ChIJAUOChE5YzpQRLJhydOIpZ0I,"Av. Ipiranga, 324 - bloco c loja 1 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 3129-7695,4,21,-23.546404799999998,-46.643699
1046040,18,Orfeu,https://orfeu.namesa.online/,ChIJnXJdYk5YzpQR1kT-ck8h9z4,"Av. Ipiranga, 318 - República, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 94745-8063,4.3,1546,-23.5456467,-46.6438997
1046040,19,Restaurante Esquina da 7,https://restauranteesquina7.my.canva.site/,ChIJj3DnHE5YzpQR2t-OZzFfsZM,"R. Sete de Abril, 298 - Centro Histórico de São Paulo, São Paulo - SP, 01044-000",São Paulo,SP,+55 11 94050-4224,4.3,805,-23.5452704,-46.641749
1046040,20,Bullguer - República,http://bullguer.com/,ChIJ-wgCfyFZzpQR931zVrM4HPk,"Av. Ipiranga, 197 - República, São Paulo - SP, 01039-901",São Paulo,SP,,4.5,2192,-23.5460758,-46.6450952
1046918,4,Ethan's,https://instagram.com/ethanscomfortfood,ChIJJch_bJVZzpQRq3QoSfavEzU,"Av. Ipiranga, 81 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 98665-3529,5,1,-23.5468008,-46.646001
1046918,6,World café bar,http://www.worldcafebar.com.br/,ChIJN7V2aBtZzpQRFP2KMtHYcXE,"R. Araújo, 329 - República, São Paulo - SP, 01220-020",São Paulo,SP,+55 11 3214-0604,4.7,299,-23.5468376,-46.644976199999995
1046918,12,Planeta's Restaurante,http://www.planetas-sp.com.br/,ChIJ9WTlBUxYzpQRSkWsgDWJtzQ,"Rua Martinho Prado, 212 - Bela Vista, São Paulo - SP, 01306-040",São Paulo,SP,+55 11 3256-5330,4.6,2343,-23.5500416,-46.6459797
1046918,14,Carlino Ristorante,http://www.ristorantecarlino.com.br/,ChIJD6Xlx05YzpQR8GrPocHY85w,"R. Epitácio Pessoa, 85 - Vila Buarque, São Paulo - SP, 01220-030",São Paulo,SP,+55 11 3258-5055,4.6,690,-23.546096,-46.6457737
1046918,16,31 Restaurante,https://www.31restaurante.com.br/,ChIJQ_Y0yjNZzpQRGWgpffxElqQ,"R. Rego Freitas, 301 - República, São Paulo - SP, 01220-010",São Paulo,SP,+55 11 3361-3384,4.3,122,-23.5445033,-46.6465082
1046918,17,Bar e Restaurante,,ChIJFazPilBYzpQRQwQAefMMXM4,"Av. Ipiranga, 344 - República, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 2189-2929,,,-23.5455047,-46.643721
1046918,20,Solar da República,https://www.solardarepublica.com.br/,ChIJSXRjOE9YzpQRf9t4TaFRz_E,"R. Marquês de Itu, 134 - Vila Buarque, São Paulo - SP, 01223-000",São Paulo,SP,+55 11 3222-5402,4.3,832,-23.5437725,-46.6456683
1046001,1,Lanchonete e restaurante,,ChIJZRR3h8tZzpQRX_I4jDLTqfc,"R. São Nicolau - Centro Histórico de São Paulo, São Paulo - SP, 01015-030",São Paulo,SP,,2,1,-23.548592199999998,-46.633906599999996
1046001,11,Restaurante Tempero da Rose,,ChIJ6Ua9GLpZzpQRPQdWuls_3XU,"R. Maj. Diogo, 433 - Bela Vista, São Paulo - SP, 01324-001",São Paulo,SP,+55 11 3289-0543,4.6,36,-23.5551662,-46.6427268
1046001,20,"Coco Bambu Conceito Pátio Paulista: Restaurante, Peixe, Camarão, Carnes, SP",https://cocobambu.com/unidades/conceito-patio-paulista/,ChIJyeXlAAtZzpQRIhbWntaBqEs,"R. Treze de Maio, 1933 - Bela Vista, São Paulo - SP, 01327-001",São Paulo,SP,+55 11 3266-7121,4.8,6125,-23.5706329,-46.6435203
1046001,18,Rosa Delícias Árabes,,ChIJ2cwJe0lZzpQRI7KIyILV3Ks,"Av. São João, 292 - Centro Histórico de São Paulo, São Paulo - SP, 01036-000",São Paulo,SP,+55 11 3361-8585,5,8,-23.5439229,-46.6371827
1046001,8,Calzones e Bolos da Cecília,http://www.ifood.com.br/delivery/sao-paulo-sp/calzones-e-bolos-da-cecilia-republica/4a1d8b77-0ba3-429c-8be7-e10da6b27fac?UTM_Medium=share,ChIJuxzfnKhZzpQRe2BN2xSuHGY,"Av. Ipiranga, 81 - Centro Histórico de São Paulo, São Paulo - SP, 01046-010",São Paulo,SP,+55 11 97233-4977,,,-23.5468008,-46.646001
1046001,16,Caribbean Bar & Restaurant,http://instagram.com/caribbeanresto,ChIJpViulNNZzpQRj_CAylzVKFA,"Rua Barão de Iguape, 645 - Liberdade, São Paulo - SP, 01507-001",São Paulo,SP,,4.2,25,-23.5580279,-46.630684099999996
1046020,2,O Porão Cafeteria and Restaurant,,ChIJsWlHwmlYzpQR3_NOwuaZkkw,"Alameda Nothmann, 383 - Campos Elíseos, São Paulo - SP, 01217-000",São Paulo,SP,+55 11 91555-2167,4.4,296,-23.5319848,-46.6450916
1046020,5,Restaurante Sr. Chau - Comida Oriental,https://facebook.com/SrChau-1821084261330323/,ChIJoU6YKHpZzpQRH9FqV7-QRRo,"Rua Vergueiro, 1936 - Vila Mariana, São Paulo - SP, 04104-000",São Paulo,SP,+55 11 95040-7778,4.6,188,-23.5792264,-46.6400742
1046020,6,Five Restaurante,,ChIJCbhAzoNZzpQRYriv-Y9IJ7Q,"R. Machado de Assis, 328 - Vila Mariana, São Paulo - SP, 04106-000",São Paulo,SP,+55 11 5579-3502,4.5,218,-23.5810133,-46.6347728
1046020,8,Restaurante Abelha Rainha,,ChIJlQCUnFFYzpQRBw7kf3fP2Gk,"R. 24 de Maio, 36 - 1º andar - República, São Paulo - SP, 01041-001",São Paulo,SP,,3.8,4,-23.5444004,-46.6390646
1046020,10,Bar e Lanches A Taça de Ouro Ltda,,ChIJiZ2evU1YzpQRc7y1i1P9PxU,"R. da Consolação, 53 - República, São Paulo - SP, 01301-000",São Paulo,SP,,5,2,-23.5474626,-46.643257899999995
1046020,11,TOYA - Culinária Vegan,http://facebook.com/toyavegan,ChIJqXICt61ZzpQR4OuajT_HMMc,"R. da Consolação, 331 - Consolação, São Paulo - SP, 01301-000",São Paulo,SP,+55 11 98214-7130,4.7,260,-23.547790799999998,-46.6445562
1046020,12,"AL MIMAS RESTAURANTE, BAR E CAFE",,ChIJ-eSC2MdXzpQRHgfIZk19M34,"R. Fradique Coutinho, 817 - Vila Madalena, São Paulo - SP, 05416-011",São Paulo,SP,+55 11 3819-0332,5,698,-23.5601415,-46.6888955
1046020,16,"Coco Bambu Osasco: Restaurante, Peixe, Camarão, Carnes, Lagosta, Salada, SP",https://cocobambu.com/unidade/osasco/,ChIJqXw5Nfr_zpQRhLF4T2JH01E,"Av: Dos Autonomistas, 1828 - Vila Yara, Osasco - SP, 06020-010",São Paulo,SP,+55 11 4880-1213,4.9,25667,-23.5357347,-46.7712766
1046040,4,Gaúcho's Grill Restaurante Self-Service,http://www.facebook.com/gauchosgrill/,ChIJQTvKuU1YzpQR8_YCYzbzvpQ,"Loja 10 331, R. da Consolação - Consolação, São Paulo - SP, 01301-000",São Paulo,SP,+55 11 3255-7741,4.5,92,-23.547790799999998,-46.6445562
1046040,11,Restaurante Cantinho do Sabor,,ChIJa9utMExYzpQRs_zN3IYlzeY,"Condomínio Edificio Barão de Penedo - R. da Consolação, 331/323 - Centro Histórico de São Paulo, São Paulo - SP, 01301-000",São Paulo,SP,+55 11 3257-5548,4.5,67,-23.548244399999998,-46.6445693
1046040,18,Restaurante ponto nobre,,ChIJz1NtxTdZzpQRpBihKrlcsq8,"R. Sete de Abril, 56 - República, São Paulo - SP, 01044-000",São Paulo,SP,+55 11 3129-7340,4.6,8,-23.5469358,-46.6401299
1046902,10,Sabor y Amor,,ChIJz17m501YzpQRDejksEnU6jY,"Av. São Luís, 187 - Centro Histórico de São Paulo, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3151-2346,4.4,17,-23.546370099999997,-46.642817099999995
1046911,11,Divino Feijão,http://divinofeijao.wixsite.com/divinofeijao,ChIJJ6_o301YzpQRzuT4yg1ruRM,"Galeria Metrópole, Loja 13/14, Subsolo, Av. São Luís, 187 - Centro Histórico de São Paulo, São Paulo - SP, 01046-001",São Paulo,SP,+55 11 3159-2378,4.1,106,-23.546370099999997,-46.642817099999995
1046912,1,Cachaçaria Do Rancho,https://www.facebook.com/Cacha%C3%A7aria-do-Rancho-277367529098578/,ChIJnV4d5U1YzpQR0f080M2zFow,"Pç Dom José Gaspar, 86 - República, São Paulo - SP, 01047-010",São Paulo,SP,+55 11 3259-7959,4.3,2719,-23.546583899999998,-46.6422874
1047000,6,Sabor da Sete Restaurante e Lanchonete,,ChIJcXtmxZNZzpQR-Ahjpwq13rY,"R. Sete de Abril, 172 - Centro Histórico de São Paulo, São Paulo - SP, 01410-000",São Paulo,SP,+55 11 99205-3728,,,-23.546239999999997,-46.640909
1047904,10,Nova Barão Restaurante,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MzAwMjA3Mzg4MDA5MTkw?story_media_id=2496619395860074883_44914050182&igshid=YmMyMTA2M2Y=,ChIJdZTRLlJYzpQREDlMsolCl8o,"R. Barão de Itapetininga, 37 - Loja 84 - República, São Paulo - SP, 01042-001",São Paulo,SP,+55 11 3129-3302,4.2,200,-23.5456565,-46.6398401
